stop_id,stop_name,stop_desc,stop_lat,stop_lon,zone_id,stop_url,location_type,parent_station
StopArea:OCE87141499,"Gare de Messein",,48.61282423,6.13806337,,,1,
StopArea:OCE87141507,"Gare de Neuves-Maisons",,48.61479973,6.10779125,,,1,
StopArea:OCE87175240,"Gare de Lérouville",,48.79625022,5.53936185,,,1,
StopArea:OCE87144428,"Gare de Pouxeux",,48.10397667,6.58083627,,,1,
StopArea:OCE87144436,"Gare de Eloyes",,48.08715017,6.6000702,,,1,
StopArea:OCE87146217,"Gare de St-Nabord",,48.04574676,6.58160916,,,1,
StopArea:OCE87175257,"Gare de Commercy",,48.76586813,5.58888499,,,1,
StopArea:OCE87175067,"Gare de Nançois-Tronville",,48.71798399,5.29110871,,,1,
StopArea:OCE87175828,"Gare de Pagny-sur-Meuse",,48.69657468,5.73362451,,,1,
StopArea:OCE87141036,"Gare de Foug",,48.67914943,5.79150677,,,1,
StopArea:OCE87141200,"Gare de Einvaux",,48.50359743,6.39321879,,,1,
StopArea:OCE87141101,"Gare de Varangéville-St-Nicolas",,48.63515024,6.31336671,,,1,
StopArea:OCE87141135,"Gare de Blainville-Damelevières",,48.56491405,6.38672021,,,1,
StopArea:OCE87141218,"Gare de Bayon",,48.4680487,6.32289689,,,1,
StopArea:OCE87144063,"Gare de Vincey (Vosges)",,48.34342743,6.33583915,,,1,
StopArea:OCE87144071,"Gare de Châtel-Nomexy",,48.30711767,6.38804653,,,1,
StopArea:OCE87144089,"Gare de Igney",,48.27091406,6.39959823,,,1,
StopArea:OCE87144097,"Gare de Thaon",,48.24467576,6.41631592,,,1,
StopArea:OCE87141119,"Gare de Dombasle-sur-Meurthe",,48.62334236,6.34352824,,,1,
StopArea:OCE87175018,"Gare de Revigny",,48.82419739,4.98555193,,,1,
StopArea:OCE87141374,"Gare de St-Clément-Laronxe",,48.53115578,6.60859673,,,1,
StopArea:OCE87141382,"Gare de Chenevières",,48.51954195,6.63244642,,,1,
StopArea:OCE87141390,"Gare de Ménil-Flin",,48.50499807,6.65921381,,,1,
StopArea:OCE87141408,"Gare de Azerailles",,48.49127051,6.69613986,,,1,
StopArea:OCE87141416,"Gare de Baccarat",,48.45227798,6.74406453,,,1,
StopArea:OCE87141424,"Gare de Bertrichamps",,48.42840705,6.79107085,,,1,
StopArea:OCE87141432,"Gare de Thiaville",,48.41385066,6.81022865,,,1,
StopArea:OCE87144626,"Gare de Raon-l'Etape",,48.40395013,6.83707932,,,1,
StopArea:OCE87144642,"Gare de Etival-Clairefontaine",,48.36703317,6.87709816,,,1,
StopArea:OCE87144683,"Gare de St-Michel-sur-Meurthe",,48.32748386,6.88818673,,,1,
StopArea:OCE87615195,"Gare de Albi-Madeleine.",,43.93789932,2.14116767,,,1,
StopArea:OCE87615351,"Gare de Roqueserière-Buzet",,43.75064398,1.61824013,,,1,
StopArea:OCE87615526,"Gare de Labruguière",,43.54258607,2.25922925,,,1,
StopArea:OCE87615484,"Gare de Damiatte-St-Paul",,43.65609728,1.97414233,,,1,
StopArea:OCE87328021,"Gare de Les Cauquillous",,43.7343111,1.75456621,,,1,
StopArea:OCE87613877,"Gare de Salles-Courbatiers",,44.47554791,2.07901894,,,1,
StopArea:OCE87613463,"Gare de Najac",,44.2224828,1.97656796,,,1,
StopArea:OCE87613489,"Gare de Lexos",,44.14222265,1.88443185,,,1,
StopArea:OCE87613802,"Gare de Cordes-Vindrac",,44.06699414,1.89999644,,,1,
StopArea:OCE87446179,"Gare de Saint-Cyprien-Arènes",,43.59374399,1.41645875,,,1,
StopArea:OCE87611467,"Gare de Colomiers",,43.60377364,1.33344776,,,1,
StopArea:OCE87611921,"Gare de Colomiers-Lycée-Interna",,43.61642655,1.31392486,,,1,
StopArea:OCE87611830,"Gare de Pibrac",,43.62131515,1.28937543,,,1,
StopArea:OCE87611822,"Gare de Brax-Léguevin",,43.61458696,1.23730214,,,1,
StopArea:OCE87611814,"Gare de Mérenvielle",,43.63663057,1.15077226,,,1,
StopArea:OCE87611806,"Gare de L'Isle-Jourdain (Gers)",,43.61732693,1.08968079,,,1,
StopArea:OCE87611772,"Gare de Gimont-Cahuzac",,43.63318196,0.86758354,,,1,
StopArea:OCE87611764,"Gare de Aubiet",,43.64997671,0.78905403,,,1,
StopArea:OCE87611749,"Gare de Auch",,43.64710801,0.59613326,,,1,
StopArea:OCE87353573,"Gare de Le Toec",,43.59550169,1.40132981,,,1,
StopArea:OCE87611939,"Gare de Lardenne",,43.5965277,1.38398592,,,1,
StopArea:OCE87353599,"Gare de St-Martin-du-Touch",,43.59978619,1.37134052,,,1,
StopArea:OCE87353581,"Gare de Les Ramassiers",,43.60236148,1.3529043,,,1,
StopArea:OCE87497461,"Gare de Gallieni-Cancéropôle",,43.57333758,1.41929715,,,1,
StopArea:OCE87613257,"Gare de St-Christophe",,44.46468683,2.407487,,,1,
StopArea:OCE87317016,"Gare de Boulogne Tintelleries",,50.72724991,1.60908469,,,1,
StopArea:OCE87317123,"Gare de Wimille Wimereux",,50.76384267,1.61359855,,,1,
StopArea:OCE87317339,"Gare de Marquise Rinxent",,50.80564946,1.72985227,,,1,
StopArea:OCE87316679,"Gare de Pihen",,50.8727855,1.78460058,,,1,
StopArea:OCE87317321,"Gare de Caffiers",,50.84976954,1.81215288,,,1,
StopArea:OCE87316687,"Gare de Le Haut-Banc",,50.8164143,1.77230198,,,1,
StopArea:OCE87281279,"Gare de Bourbourg",,50.95229891,2.19434616,,,1,
StopArea:OCE87281246,"Gare de Gravelines",,50.9788699,2.12326005,,,1,
StopArea:OCE87281311,"Gare de Grande Synthe",,51.00264831,2.31341201,,,1,
StopArea:OCE87317610,"Gare de Beau Marais",,50.94538343,1.89807123,,,1,
StopArea:OCE87286260,"Gare de Comines (France)",,50.76100118,3.00972317,,,1,
StopArea:OCE87286245,"Gare de Quesnoy sur Deule",,50.70807075,2.99550617,,,1,
StopArea:OCE87287169,"Gare de Marquette",,50.6723867,3.05105931,,,1,
StopArea:OCE87286229,"Gare de Wambrechies",,50.68103994,3.04055234,,,1,
StopArea:OCE87287185,"Gare de Deulémont",,50.71611844,2.9933943,,,1,
StopArea:OCE87287193,"Gare de Ste Marguerite",,50.7402771,3.00920345,,,1,
StopArea:OCE87317115,"Gare de Pont de Briques",,50.68247206,1.62718774,,,1,
StopArea:OCE87317099,"Gare de Neufchâtel-Hardelot-Pge",,50.62363061,1.6433659,,,1,
StopArea:OCE87317081,"Gare de Dannes Camiers",,50.57584971,1.61472523,,,1,
StopArea:OCE87342063,"Gare de Courcelles-le-Comte",,50.16955199,2.78789304,,,1,
StopArea:OCE87342071,"Gare de Boisleux",,50.21040282,2.77183888,,,1,
StopArea:OCE87295667,"Gare de Ors",,50.10338567,3.62691089,,,1,
StopArea:OCE87313833,"Gare de Formerie",,49.65415264,1.72281888,,,1,
StopArea:OCE87411462,"Gare de Sommery",,49.629443,1.43566992,,,1,
StopArea:OCE87411454,"Gare de Montérolier-Buchy",,49.60313127,1.3347087,,,1,
StopArea:OCE87411447,"Gare de Longuerue-Vieux-Manoir",,49.55682681,1.27667141,,,1,
StopArea:OCE87411439,"Gare de Morgny",,49.52322642,1.24781095,,,1,
StopArea:OCE87411413,"Gare de St-Martin-du-Vivier",,49.47084653,1.16173619,,,1,
StopArea:OCE87313379,"Gare de Namps-Quevauvillers",,49.8083114,2.10540612,,,1,
StopArea:OCE87313395,"Gare de Poix-de-Picardie",,49.77780198,1.98982839,,,1,
StopArea:OCE87313841,"Gare de Fouilloy",,49.73623622,1.82553755,,,1,
StopArea:OCE87396549,"Gare de Arnage",,47.92856524,0.18985878,,,1,
StopArea:OCE87396556,"Gare de Laigné-St-Gervais",,47.87401411,0.21713346,,,1,
StopArea:OCE87396580,"Gare de Mayet",,47.76012211,0.26605611,,,1,
StopArea:OCE87396572,"Gare de Aubigné-Racan",,47.6870259,0.26580484,,,1,
StopArea:OCE87396598,"Gare de Vaas",,47.67070492,0.31644608,,,1,
StopArea:OCE87571513,"Gare de La Membrolle-sur-Chois.",,47.43182394,0.64130846,,,1,
StopArea:OCE87396051,"Gare de Teillé (Sarthe)",,48.18133908,0.19150114,,,1,
StopArea:OCE87396200,"Gare de Domfront (Sarthe)",,48.10778581,0.02625473,,,1,
StopArea:OCE87396218,"Gare de Conlie",,48.12710604,-0.0110624,,,1,
StopArea:OCE87396226,"Gare de Crissé",,48.16795962,-0.06561645,,,1,
StopArea:OCE87396234,"Gare de Sillé-le-Guillaume",,48.18174429,-0.1288642,,,1,
StopArea:OCE87396259,"Gare de Rouessé-Vassé",,48.16010036,-0.19977399,,,1,
StopArea:OCE87478560,"Gare de Voutré",,48.1341686,-0.29232289,,,1,
StopArea:OCE87478552,"Gare de Evron",,48.15553477,-0.39717032,,,1,
StopArea:OCE87478545,"Gare de Neau",,48.15725265,-0.47716358,,,1,
StopArea:OCE87478537,"Gare de Montsurs",,48.14110615,-0.55143593,,,1,
StopArea:OCE87478511,"Gare de Louverné",,48.10909325,-0.71377492,,,1,
StopArea:OCE87487876,"Gare de Les Rosiers-sur-Loire",,47.36185199,-0.21961058,,,1,
StopArea:OCE87487884,"Gare de La Menitré",,47.39736884,-0.27586919,,,1,
StopArea:OCE87487892,"Gare de St-Mathurin",,47.41207764,-0.31806291,,,1,
StopArea:OCE87487843,"Gare de La Bohalle",,47.43417745,-0.40019649,,,1,
StopArea:OCE87313437,"Gare de Villers-Bretonneux",,49.86284219,2.52093222,,,1,
StopArea:OCE87313445,"Gare de Marcelcave",,49.85315482,2.58173664,,,1,
StopArea:OCE87313460,"Gare de Rosières (Somme)",,49.82254813,2.7112592,,,1,
StopArea:OCE87313478,"Gare de Chaulnes-SNCF",,49.80762871,2.80118325,,,1,
StopArea:OCE87313486,"Gare de Nesle (Somme)",,49.76381446,2.90915099,,,1,
StopArea:OCE87313494,"Gare de Ham (Somme)",,49.7398325,3.07038089,,,1,
StopArea:OCE87296871,"Gare de Flavy-le-Martel",,49.71847079,3.190744,,,1,
StopArea:OCE87296434,"Gare de Mennessis",,49.69103724,3.27192166,,,1,
StopArea:OCE87491258,"Gare de Villeneuve-la-Comtesse",,46.09872796,-0.51306934,,,1,
StopArea:OCE87491290,"Gare de Loulay",,46.04350743,-0.50187952,,,1,
StopArea:OCE87491357,"Gare de St-Jean-d'Angély",,45.94088275,-0.50980346,,,1,
StopArea:OCE87491324,"Gare de St-Hilaire-Brizambourg",,45.849901,-0.53493498,,,1,
StopArea:OCE87491811,"Gare de Saujon",,45.66704684,-0.93058421,,,1,
StopArea:OCE87491803,"Gare de Royan",,45.62551453,-1.01719776,,,1,
StopArea:OCE87765412,"Gare de Montfavet",,43.93263238,4.87397453,,,1,
StopArea:OCE87765420,"Gare de Morières-lès-Avignon",,43.94146181,4.90820397,,,1,
StopArea:OCE87765438,"Gare de St-Saturnin-d'Avignon",,43.9531771,4.935293,,,1,
StopArea:OCE87765446,"Gare de Gadagne",,43.92967802,4.95683248,,,1,
StopArea:OCE87765453,"Gare de Le Thor",,43.92652558,4.99627661,,,1,
StopArea:OCE87765479,"Gare de L'Isle-s-Sorgue - Font",,43.91734215,5.04760067,,,1,
StopArea:OCE87765503,"Gare de Cavaillon",,43.83451557,5.04365349,,,1,
StopArea:OCE87753707,"Gare de Orgon",,43.78591197,5.04568783,,,1,
StopArea:OCE87753715,"Gare de Sénas",,43.74096545,5.07333644,,,1,
StopArea:OCE87753731,"Gare de Lamanon",,43.69999144,5.09130365,,,1,
StopArea:OCE87753764,"Gare de Salon",,43.63906394,5.0885982,,,1,
StopArea:OCE87318964,"Gare de Avignon-TGV",,43.92196386,4.78615444,,,1,
StopArea:OCE87753202,"Gare de St-Chamas",,43.55113372,5.04024848,,,1,
StopArea:OCE87751602,"Gare de L'Estaque",,43.36362485,5.32133093,,,1,
StopArea:OCE87580340,"Gare de Arenc-Euroméditerranée",,43.31351145,5.36792172,,,1,
StopArea:OCE87765735,"Gare de Carpentras",,44.0487794,5.04500698,,,1,
StopArea:OCE87765818,"Gare de Monteux",,44.03714338,4.99440839,,,1,
StopArea:OCE87765826,"Gare de Entraigues-S-La-Sorgue",,44.00505082,4.92138091,,,1,
StopArea:OCE87751362,"Gare de Pertuis",,43.68457882,5.50367319,,,1,
StopArea:OCE87728501,"Gare de St Fons",,45.70575989,4.85255509,,,1,
StopArea:OCE87722538,"Gare de Feyzin",,45.66589095,4.85307123,,,1,
StopArea:OCE87722579,"Gare de Estressin",,45.54027099,4.86826402,,,1,
StopArea:OCE87747691,"Gare de Moirans-Galifette",,45.32399929,5.56496567,,,1,
StopArea:OCE87761742,"Gare de Poliénas",,45.25589592,5.47376328,,,1,
StopArea:OCE87215079,"Gare de Reding",,48.74282705,7.09617975,,,1,
StopArea:OCE87192203,"Gare de Peltre",,49.07400623,6.22210815,,,1,
StopArea:OCE87192211,"Gare de Courcelles-sur-Nied",,49.06323149,6.3112104,,,1,
StopArea:OCE87192229,"Gare de Sanry-sur-Nied",,49.04471401,6.33980118,,,1,
StopArea:OCE87213462,"Gare de Riedseltz",,48.99113266,7.96298615,,,1,
StopArea:OCE87213454,"Gare de Hunspach",,48.96163629,7.95379504,,,1,
StopArea:OCE87213447,"Gare de Hoffen",,48.93120148,7.93350484,,,1,
StopArea:OCE87213413,"Gare de Hoelschloch-Surbourg",,48.91634191,7.83142369,,,1,
StopArea:OCE87213405,"Gare de Walbourg",,48.88623897,7.80921138,,,1,
StopArea:OCE87144329,"Gare de Lesseux-Frapelle",,48.2897208,7.07660986,,,1,
StopArea:OCE87144386,"Gare de Colroy-Lubine",,48.31465564,7.13126268,,,1,
StopArea:OCE87141093,"Gare de Laneuveville-devt-Nancy",,48.65565032,6.22801935,,,1,
StopArea:OCE87141127,"Gare de Rosières-aux-Salines",,48.6054242,6.35063245,,,1,
StopArea:OCE87192302,"Gare de Bénestroff",,48.90656073,6.75326978,,,1,
StopArea:OCE87171462,"Gare de Bazancourt",,49.36099945,4.17395159,,,1,
StopArea:OCE87172270,"Gare de Rethel",,49.50457068,4.37028428,,,1,
StopArea:OCE87172262,"Gare de Amagne-Lucquy",,49.52372788,4.47374998,,,1,
StopArea:OCE87172171,"Gare de Poix-Terron",,49.65000032,4.63640891,,,1,
StopArea:OCE87172023,"Gare de Nouzonville",,49.81219269,4.74266606,,,1,
StopArea:OCE87172031,"Gare de Joigny-sur-Meuse",,49.83337657,4.76697311,,,1,
StopArea:OCE87172049,"Gare de Bogny-sur-Meuse",,49.8584582,4.76333729,,,1,
StopArea:OCE87172056,"Gare de Monthermé",,49.86554941,4.74099611,,,1,
StopArea:OCE87172064,"Gare de Deville",,49.87954677,4.70701824,,,1,
StopArea:OCE87172072,"Gare de Laifour",,49.91150365,4.69280708,,,1,
StopArea:OCE87172858,"Gare de Anchamps",,49.93038858,4.67158805,,,1,
StopArea:OCE87172080,"Gare de Revin",,49.93856365,4.64275361,,,1,
StopArea:OCE87172098,"Gare de Fumay",,49.98621208,4.69199014,,,1,
StopArea:OCE87172106,"Gare de Haybes",,50.01173961,4.7039086,,,1,
StopArea:OCE87172874,"Gare de Fépin",,50.02373485,4.72574216,,,1,
StopArea:OCE87172114,"Gare de Vireux-Molhain",,50.08287057,4.72313451,,,1,
StopArea:OCE87172122,"Gare de Aubrives",,50.10366224,4.76089304,,,1,
StopArea:OCE87172130,"Gare de Givet",,50.14025278,4.81793944,,,1,
StopArea:OCE87172544,"Gare de Liart-SNCF",,49.77101354,4.33517164,,,1,
StopArea:OCE87400986,"Gare de Magneux-Courlandon",,49.31000057,3.73314435,,,1,
StopArea:OCE87171322,"Gare de Breuil-Romain",,49.3085271,3.76601658,,,1,
StopArea:OCE87171314,"Gare de Jonchery-sur-Vesle",,49.2897245,3.81983827,,,1,
StopArea:OCE87171298,"Gare de Muizon (PN32)",,49.27825769,3.89102225,,,1,
StopArea:OCE87296012,"Gare de Laon",,49.57055226,3.62437415,,,1,
StopArea:OCE87171769,"Gare de Coucy-les-Eppes",,49.55562948,3.77587617,,,1,
StopArea:OCE87171751,"Gare de St-Erme",,49.52677341,3.85740084,,,1,
StopArea:OCE87171744,"Gare de Amifontaine",,49.48464812,3.91067486,,,1,
StopArea:OCE87171736,"Gare de Guignicourt (Aisne)",,49.43510481,3.96107796,,,1,
StopArea:OCE87171702,"Gare de Aguilcourt-Variscourt",,49.40800733,3.97298418,,,1,
StopArea:OCE87171728,"Gare de Loivre",,49.34675063,3.9904107,,,1,
StopArea:OCE87171710,"Gare de Courcy-Brimont",,49.32915844,4.01494915,,,1,
StopArea:OCE87343210,"Gare de Le Poirier Université",,50.33000934,3.50255456,,,1,
StopArea:OCE87295857,"Gare de Le Quesnoy (Nord)",,50.25020605,3.64550623,,,1,
StopArea:OCE87295808,"Gare de Berlaimont",,50.19803915,3.81050892,,,1,
StopArea:OCE87286401,"Gare de Santes",,50.59202019,2.96191879,,,1,
StopArea:OCE87286427,"Gare de La Fontaine (Nord)",,50.56620771,2.92607383,,,1,
StopArea:OCE87342469,"Gare de Marquillies",,50.54803939,2.86710429,,,1,
StopArea:OCE87342451,"Gare de Salomé",,50.54156937,2.83744358,,,1,
StopArea:OCE87342436,"Gare de La Bassée",,50.52803375,2.80489532,,,1,
StopArea:OCE87342410,"Gare de Cuinchy",,50.52193166,2.74735202,,,1,
StopArea:OCE87342402,"Gare de Beuvry (Pas de Calais)",,50.53570523,2.6915253,,,1,
StopArea:OCE87276469,"Gare de Persan-Beaumont",,49.14814934,2.2793844,,,1,
StopArea:OCE87276725,"Gare de Chambly",,49.16361461,2.24049666,,,1,
StopArea:OCE87276717,"Gare de Bornel-Belle-Eglise",,49.19464408,2.2072203,,,1,
StopArea:OCE87272096,"Gare de Esches",,49.2126047,2.17094182,,,1,
StopArea:OCE87313668,"Gare de Méru",,49.23233841,2.13254564,,,1,
StopArea:OCE87313676,"Gare de Laboissière-le-Déluge",,49.2885322,2.13614011,,,1,
StopArea:OCE87313684,"Gare de St-Sulpice-Auteuil",,49.34742238,2.11645278,,,1,
StopArea:OCE87313767,"Gare de Aumale",,49.76512626,1.75608276,,,1,
StopArea:OCE87313809,"Gare de Blangy-sur-Bresle",,49.93236856,1.62563206,,,1,
StopArea:OCE87313817,"Gare de Longroy-Gamaches",,49.98194732,1.5528149,,,1,
StopArea:OCE87276774,"Gare de Ourscamps",,49.53394039,2.95408303,,,1,
StopArea:OCE87296459,"Gare de Appilly",,49.5807109,3.12119771,,,1,
StopArea:OCE87297051,"Gare de Viry-Noureuil",,49.6274359,3.25019708,,,1,
StopArea:OCE87296418,"Gare de Montescourt",,49.73871597,3.25191429,,,1,
StopArea:OCE87276378,"Gare de Villers-St-Paul",,49.28246815,2.48934646,,,1,
StopArea:OCE87276352,"Gare de Rieux-Angicourt",,49.29784251,2.51968209,,,1,
StopArea:OCE87276311,"Gare de Chevrières",,49.33739898,2.68297971,,,1,
StopArea:OCE87276733,"Gare de Le Meux-Croix-St-Ouen",,49.35933901,2.75327087,,,1,
StopArea:OCE87272013,"Gare de Jaux",,49.38654606,2.77706395,,,1,
StopArea:OCE87276303,"Gare de Longueil-Ste-Marie",,49.34244124,2.7178813,,,1,
StopArea:OCE87315044,"Gare de Daours",,49.89913946,2.45868185,,,1,
StopArea:OCE87316059,"Gare de Heilly",,49.94338372,2.53949005,,,1,
StopArea:OCE87313064,"Gare de Méricourt Ribémont",,49.95537363,2.57198788,,,1,
StopArea:OCE87316067,"Gare de Buire sur l'Ancre",,49.96478277,2.59821064,,,1,
StopArea:OCE87313403,"Gare de Rémy (Oise)",,49.43331782,2.70570542,,,1,
StopArea:OCE87313387,"Gare de Estrées-St-Denis",,49.43826567,2.64197766,,,1,
StopArea:OCE87316208,"Gare de Wacquemoulin",,49.50294921,2.61175799,,,1,
StopArea:OCE87313353,"Gare de Tricot",,49.56199775,2.58179399,,,1,
StopArea:OCE87313346,"Gare de Montdidier-SNCF",,49.64149143,2.56297944,,,1,
StopArea:OCE87313338,"Gare de Hargicourt-Pierrepont",,49.71428862,2.53121309,,,1,
StopArea:OCE87313320,"Gare de Moreuil",,49.776981,2.47580649,,,1,
StopArea:OCE87316125,"Gare de Thézy-Glimont",,49.8117162,2.43588341,,,1,
StopArea:OCE87313213,"Gare de Boves",,49.8464091,2.39771082,,,1,
StopArea:OCE87313288,"Gare de St-Rémy-en-l'Eau",,49.46807241,2.42554626,,,1,
StopArea:OCE87313262,"Gare de Gannes",,49.57210166,2.43702308,,,1,
StopArea:OCE87313239,"Gare de La Faloise",,49.69650975,2.34870393,,,1,
StopArea:OCE87316109,"Gare de Dommartin-Remiencourt",,49.79928947,2.39254981,,,1,
StopArea:OCE87296632,"Gare de La Fère",,49.65802707,3.36975318,,,1,
StopArea:OCE87296608,"Gare de Versigny",,49.65746581,3.43359063,,,1,
StopArea:OCE87296152,"Gare de Crépy-Couvron",,49.62330114,3.51649041,,,1,
StopArea:OCE87271593,"Gare de Crépy-en-Valois",,49.23125652,2.88643957,,,1,
StopArea:OCE87271601,"Gare de Vaumoise",,49.23391808,2.98843748,,,1,
StopArea:OCE87271734,"Gare de Villers-Cotterets",,49.25022853,3.0936526,,,1,
StopArea:OCE87272286,"Gare de Corcy",,49.25507425,3.21594297,,,1,
StopArea:OCE87271775,"Gare de Longpont",,49.27264203,3.23022143,,,1,
StopArea:OCE87271783,"Gare de Vierzy",,49.29099595,3.2775589,,,1,
StopArea:OCE87271817,"Gare de Soissons",,49.36919264,3.33805083,,,1,
StopArea:OCE87271874,"Gare de Crouy",,49.40374519,3.3572685,,,1,
StopArea:OCE87271882,"Gare de Margival",,49.43947308,3.40294494,,,1,
StopArea:OCE87297283,"Gare de Vauxaillon",,49.47424191,3.40967892,,,1,
StopArea:OCE87296566,"Gare de Anizy-Pinon",,49.49615783,3.44871296,,,1,
StopArea:OCE87296178,"Gare de Clacy-Mons",,49.54365505,3.57652622,,,1,
StopArea:OCE87271536,"Gare de Dammartin-Juilly-St-Mar",,49.03249311,2.6985833,,,1,
StopArea:OCE87271551,"Gare de Le Plessis-Belleville",,49.09612736,2.7446768,,,1,
StopArea:OCE87271577,"Gare de Nanteuil-le-Haudouin",,49.14217165,2.79385216,,,1,
StopArea:OCE87415646,"Gare de St-Pierre-du-Vauvray",,49.23386107,1.22465593,,,1,
StopArea:OCE87415661,"Gare de Pont-de-l'Arche",,49.31706343,1.159675,,,1,
StopArea:OCE87411215,"Gare de St-Etienne-du-Rouvray",,49.37712593,1.10942184,,,1,
StopArea:OCE87411223,"Gare de Sotteville",,49.41288264,1.10235563,,,1,
StopArea:OCE87413740,"Gare de Rolleville",,49.58185703,0.2158646,,,1,
StopArea:OCE87413732,"Gare de Epouville",,49.56375657,0.22377124,,,1,
StopArea:OCE87413724,"Gare de Montivilliers",,49.54307013,0.18947133,,,1,
StopArea:OCE87413716,"Gare de J.Monod-la-Demi-Lieue",,49.52696164,0.18604805,,,1,
StopArea:OCE87413708,"Gare de Harfleur (Halte)",,49.50668287,0.19217149,,,1,
StopArea:OCE87413203,"Gare de Le Havre-Graville",,49.49987428,0.16069753,,,1,
StopArea:OCE87413013,"Gare de Le Havre",,49.49265339,0.12483507,,,1,
StopArea:OCE87413336,"Gare de Virville-Manneville",,49.58355176,0.35429698,,,1,
StopArea:OCE87413328,"Gare de Etainhus-St-Romain",,49.56079765,0.33055276,,,1,
StopArea:OCE87413310,"Gare de St-Laurent-Gainneville",,49.52803578,0.25135009,,,1,
StopArea:OCE87413302,"Gare de Harfleur",,49.51358154,0.19914106,,,1,
StopArea:OCE87411249,"Gare de Maromme",,49.47985443,1.05059517,,,1,
StopArea:OCE87411256,"Gare de Malaunay-le-Houlme",,49.51329746,1.03948957,,,1,
StopArea:OCE87411264,"Gare de Barentin",,49.55012384,0.95332578,,,1,
StopArea:OCE87411272,"Gare de Pavilly",,49.564528,0.95057416,,,1,
StopArea:OCE87411280,"Gare de Motteville",,49.63688511,0.85014891,,,1,
StopArea:OCE87413385,"Gare de Yvetot",,49.62211267,0.75007177,,,1,
StopArea:OCE87413377,"Gare de Foucart-Alvimare",,49.60831892,0.59692053,,,1,
StopArea:OCE87413351,"Gare de Bolbec-Nointot",,49.59169716,0.48491239,,,1,
StopArea:OCE87411181,"Gare de Tourville",,49.32455368,1.09856836,,,1,
StopArea:OCE87411801,"Gare de Montville",,49.55103329,1.06974908,,,1,
StopArea:OCE87411819,"Gare de Clères",,49.59908043,1.1061742,,,1,
StopArea:OCE87415166,"Gare de St-Victor",,49.6770059,1.10951121,,,1,
StopArea:OCE87415158,"Gare de Auffay",,49.71608782,1.09841654,,,1,
StopArea:OCE87415141,"Gare de Longueville-sur-Scie",,49.79159631,1.11054714,,,1,
StopArea:OCE87415125,"Gare de St-Aubin-sur-Scie",,49.87158852,1.06661425,,,1,
StopArea:OCE87415018,"Gare de Dieppe",,49.92124303,1.08112804,,,1,
StopArea:OCE87444067,"Gare de Bayeux",,49.2694443,-0.69771168,,,1,
StopArea:OCE87447243,"Gare de Carentan",,49.30180335,-1.2420982,,,1,
StopArea:OCE87447284,"Gare de Valognes",,49.50538585,-1.4803232,,,1,
StopArea:OCE87444877,"Gare de Cherbourg",,49.63349848,-1.62147266,,,1,
StopArea:OCE87444190,"Gare de Moult-Argences",,49.11097455,-0.1864073,,,1,
StopArea:OCE87444182,"Gare de Frénouville-Cagny",,49.14042335,-0.25844332,,,1,
StopArea:OCE87444083,"Gare de Le Molay-Littry",,49.24891961,-0.88323876,,,1,
StopArea:OCE87444059,"Gare de Audrieu",,49.21609296,-0.59647228,,,1,
StopArea:OCE87444042,"Gare de Bretteville-Norrey",,49.20315041,-0.51203651,,,1,
StopArea:OCE87447185,"Gare de Pont-Hébert",,49.16204086,-1.1270444,,,1,
StopArea:OCE87447144,"Gare de Carantilly",,49.06778682,-1.24618188,,,1,
StopArea:OCE87471391,"Gare de Pontchaillou",,48.11832553,-1.69179706,,,1,
StopArea:OCE87471045,"Gare de Betton",,48.18174943,-1.63412871,,,1,
StopArea:OCE87471458,"Gare de Chevaigne",,48.20889518,-1.63115842,,,1,
StopArea:OCE87478016,"Gare de St-Germain-sur-Ille",,48.23891688,-1.65359117,,,1,
StopArea:OCE87478024,"Gare de St-Médard-sur-Ille",,48.27351473,-1.6665823,,,1,
StopArea:OCE87478032,"Gare de Montreuil-sur-Ille",,48.30632019,-1.67427134,,,1,
StopArea:OCE87478040,"Gare de Dingé",,48.35012853,-1.6858403,,,1,
StopArea:OCE87478057,"Gare de Combourg",,48.41597357,-1.72754212,,,1,
StopArea:OCE87478065,"Gare de Bonnemain",,48.47708783,-1.76586419,,,1,
StopArea:OCE87478081,"Gare de La Fresnais",,48.59362268,-1.84315235,,,1,
StopArea:OCE87478099,"Gare de La Gouesnière-Cancale",,48.61436161,-1.90596499,,,1,
StopArea:OCE87478107,"Gare de St-Malo",,48.6466523,-2.00462026,,,1,
StopArea:OCE87474221,"Gare de La Forest",,48.42618709,-4.30749579,,,1,
StopArea:OCE87474213,"Gare de Kerhuon",,48.40959132,-4.38798709,,,1,
StopArea:OCE87474320,"Gare de Pleyber-Christ",,48.50758482,-3.88285166,,,1,
StopArea:OCE87474312,"Gare de St-Thégonnec",,48.4941887,-3.94811883,,,1,
StopArea:OCE87474296,"Gare de Guimiliau",,48.48498709,-3.99891657,,,1,
StopArea:OCE87474270,"Gare de Landivisiau",,48.49561062,-4.08270373,,,1,
StopArea:OCE87474262,"Gare de La Roche (Maurice)",,48.47398038,-4.20500116,,,1,
StopArea:OCE87478743,"Gare de Le Genest",,48.09677424,-0.88534077,,,1,
StopArea:OCE87478750,"Gare de Port-Brillet",,48.11073902,-0.97397756,,,1,
StopArea:OCE87478768,"Gare de St-Pierre-la-Cour",,48.11365514,-1.0255419,,,1,
